	alpha	beta	genescale
gene_448	0.11275158956325006	1.7353128398304323	0.8415502835925976
gene_449	0.16555215194235295	1.9264048876909103	0.939658057414663
gene_450	0.39924420648846104	2.2148018487288317	1.7121133499148686
gene_451	0.395181391542219	2.264543102273654	1.5010063965327862
gene_452	0.4335659538786443	2.16667021456035	1.3953665396187263
gene_453	0.20742567109476842	2.0868471562842976	6.670419704740509
gene_454	0.16888557392174652	3.90516365188149	0.4420312229915309
gene_455	0.4115637054177949	1.6568483720477196	2.575182394602143
gene_456	0.3895097156547743	2.160611398458052	0.6790214706550133
gene_457	0.07167164815199446	2.2881375273472644	1.6235867783423559
gene_458	0.47340415503278266	2.043120054525195	0.9323403724872186
gene_459	0.2757910995202853	2.3162905952807327	3.3459095768096407
gene_460	0.2020581517768187	2.273508646097329	9.22070747847277
gene_461	0.3355645350566094	2.1234699305411056	2.6046690392292424
gene_462	0.1988192707036969	1.7062934537082621	4.575303787069418
gene_463	0.14979120802514592	2.0039560132247116	1.701545603912058
gene_464	0.22509896923249043	2.8602885961763893	1.0706010776162318
gene_465	0.14265797258459956	2.0720182992820524	0.4263068139651028
gene_466	0.1831635506804362	1.643908824014475	5.33530059415321
gene_467	0.3278753214561011	2.2092650569752164	6.4942460187822935
gene_468	0.12815988601342	2.165917522355241	2.3879255312252217
gene_469	0.2402721284514554	2.4583422055294033	0.41833566544630535
gene_470	0.09746241762765373	1.5948572015514189	1.813934384716316
gene_471	0.09895629172632864	1.8704402591941145	0.8833710824639044
gene_472	0.18588723688137287	2.627388341489528	1.4726808399497164
gene_473	0.1765497114244076	2.231147964240704	0.5834117759059194
gene_474	0.0745601668960564	2.1641601236673815	0.8032095598324044
gene_475	0.12776607799820014	1.7773786268341738	3.994563753621742
gene_476	0.13453498465666416	3.4343083593031207	0.7879925158522433
gene_477	0.18653506335295988	2.252358910542038	3.7526464766238394
gene_478	0.11350188628009816	2.1583429152652456	3.155431176371223
gene_479	0.2580795491794867	1.6757490555757986	7.4108574152861415
gene_480	0.20787977400632682	1.6955533018166637	6.2693459110543515
gene_481	0.13033939608623915	1.9120366182383606	10.430065656929308
gene_482	0.2694017247899502	1.725801263365247	18.900574773832233
gene_483	0.15007639268325662	2.0056781053421	3.897130802939289
gene_484	0.16278292115632859	1.7483876028272929	2.7368883833280573
gene_485	0.3419219729503055	2.146175309822247	1.430398170958429
gene_486	0.1774350929381142	1.8849043016627558	4.216152641541352
gene_487	0.09551113332034748	1.7449238745243885	7.421116503250525
gene_488	0.18230456080313384	3.7079770279507986	0.6985023903489869
gene_489	0.23402204397365167	1.7068044446559334	8.72754965142488
gene_490	0.1479783325554691	2.722359265851445	3.024160893442913
gene_491	0.4174243552912772	3.482780790240111	1.1975911083642694
gene_492	0.23633408219459792	2.253810099791427	2.5411389741412163
gene_493	0.3309459518816874	2.1303832603663273	1.2923369527183046
gene_494	0.2320656623129791	1.4764626218705175	5.689658886963546
gene_495	0.30722356598506484	1.6680409637701357	8.173609675294522
gene_496	0.23268701205062345	2.2304691930375324	2.5306780694671627
gene_497	0.17798218995355142	2.0153399301012076	0.5821565047902353
gene_498	0.27656145002270965	2.5959918323365163	7.7404389140802685
gene_499	0.24248151042711913	1.4849894043049359	16.84771648297403
gene_500	0.1942209038461005	2.44006837210471	2.838668226993269
gene_501	0.12715255763892952	1.5696147084574688	7.748575819528572
gene_502	0.16324306699014993	2.0053948386242126	29.077585474134892
gene_503	0.16553901085450334	1.6450906872686986	0.6260696025700014
gene_504	0.08041265164782224	1.6773263881366016	5.446282078121076
gene_505	0.11174263768572788	2.231328425898901	2.678782295607919
gene_506	0.2029636996398677	1.5828837779057248	1.9029067978595824
gene_507	0.23930382624051455	1.7108857373252553	10.595526351765681
gene_508	0.09391532017724027	2.3400402977332386	1.5529897853697792
gene_509	0.1935618155774077	2.572403811193886	0.5775437079031196
gene_510	0.18312921055773218	1.672542573427894	3.724760111954443
gene_511	0.10487693686199558	1.9318164859420814	1.3492053906186947
gene_512	0.17242218456269054	2.4872289242430674	0.7193807019069253
gene_513	0.26848895596692357	1.7909545806217348	1.4770258834695633
gene_514	0.14388759309831092	2.0485034064659007	27.6937769536709
gene_515	0.38474527733877956	2.3017314767779578	1.954821467835293
gene_516	0.19031621061646903	2.5830680617217308	6.930284493379506
gene_517	0.1184983498412598	3.186616742853968	1.7263056494418962
gene_518	0.216177315461188	1.75929878735784	0.5231174690247243
gene_519	0.08842928013700466	1.8228398778497357	0.36213318023635366
gene_520	0.21152802309192384	1.519033418593645	0.4732077844301173
gene_521	0.18084553426984556	2.4068247950180983	2.911613185100399
gene_522	0.13097489699378623	2.574067231083103	1.2157080328696632
gene_523	0.24015900343526195	2.7691424671701474	4.713805171108914
gene_524	0.209455439081095	2.64208753585355	29.371750967788433
gene_525	0.1735181798845933	2.061118218879803	5.0809736749611885
gene_526	0.1398524007999857	1.5905402595203677	3.2414769690996557
gene_527	0.2611480424003423	3.5865066611129723	2.735633870218694
gene_528	0.28234090398748324	1.6016925175425587	0.7219957505887351
gene_529	0.17773088843388393	1.842382537558267	12.001348142897871
gene_530	0.12433707088831146	1.5324461805063643	1.1406575510967627
gene_531	0.22690129597886108	1.6862413040211455	0.6404446089031874
gene_532	0.1672082472634679	2.2025167898498	0.4169319257499006
gene_533	0.17253300181858283	2.2646988467716858	0.6455940331178145
gene_534	0.27416931476776046	1.8897297375634556	2.237017567591931
gene_535	0.24828916133840637	1.7590767715727518	4.668891027424916
gene_536	0.26182868533134135	2.1527336663894783	26.404325038626986
gene_537	0.24647138806584193	2.1126167253529635	1.162121476752143
gene_538	0.382707310106201	1.959025382063536	23.134798817562093
gene_539	0.23160785031263187	1.813749690412104	8.461566578398319
gene_540	0.2357966958252476	2.1001290073646	3.8070885573154722
gene_541	0.21473497815025086	2.0192313896421856	2.2498819689380922
gene_542	0.181551894114878	1.5054372950221708	1.01893926539272
gene_543	0.17458132681817562	1.6703226319564375	3.8635141583085164
gene_544	0.17529170258814797	2.1886987563209477	5.6876869539666215
gene_545	0.10932259282778074	2.13236062432792	6.620911882826201
gene_546	0.14037540925104924	2.002479742238825	2.7637002756502818
gene_547	0.19120480607342388	1.688125758778375	1.0448860362564754
gene_548	0.3688475671247007	2.261703861609014	1.5405597652156349
gene_549	0.2126807834660233	2.0180691055099813	0.3867314989690653
gene_550	0.2058544541842072	2.5612647456325597	0.892736202639513
gene_551	0.26597718883632443	1.685101148083239	2.544563087250807
gene_552	0.25605432979419057	2.312949198804354	5.583966396424818
gene_553	0.16248003906258113	1.707640029740662	22.141697436039614
gene_554	0.39689091154066164	1.8905370044706822	0.9564066305586402
gene_555	0.20260110905034345	2.000173040028102	3.2715393941917505
gene_556	0.15611764059230296	2.9713581527825528	1.0277353898330013
gene_557	0.3737590024393989	1.7236940801125233	8.218858596730612
gene_558	0.1661842122231594	2.743406334820092	0.8529211751396983
gene_559	0.1309758489945739	3.3578048624182126	1.7516694485834996
gene_560	0.3102821952916369	2.716280487957032	3.3232276159404424
gene_561	0.1588206552589364	1.5969940023354918	3.804875773951273
gene_562	0.17773232452365406	2.608869860118834	1.2296659111209731
noninf_0	0.2185668249585154	2.1045781239779644	1.7526046087544709
noninf_1	0.30891724939725457	2.966399866749755	0.9894690321100132
noninf_2	0.08937589645984167	3.3553290418047053	4.504128173204568
noninf_3	0.31029053306655346	4.642386328119782	68.88534807980432
noninf_4	0.24386130269953613	2.670349923314307	1.2553474058114396
noninf_5	0.1122751033481883	3.9257782645498933	1.2530474680154795
noninf_6	0.1863051664938769	2.6871174450276722	1.995478896512905
noninf_7	0.14680694774545577	2.2439785513713355	8.418727685901839
noninf_8	0.14582806607133428	3.971312570132815	9.882324869504453
noninf_9	0.1704585728147227	1.9689833386448634	0.9295197656312668
noninf_10	0.20389344128115358	2.021637200288093	2.0593437219543067
noninf_11	0.11217288981009955	2.5223031582601463	1.6655665556656438
noninf_12	0.17226939492666973	2.0171152316041274	0.5239517517930491
noninf_13	0.17445880650521245	2.601378491670263	0.2970169149014083
noninf_14	0.27991835378498064	1.7644986172061494	1.7196656735456304
noninf_15	0.24370853088700703	2.348844140280119	0.9470089719486156
noninf_16	0.1111663519740053	2.471584486669035	0.6622790426546453
noninf_17	0.11074885355901486	3.460014247323578	7.679685609043533
noninf_18	0.32443607426906074	2.653452558046026	0.9924798635745772
noninf_19	0.33914957554904746	2.146946068610432	0.6349603592634129
noninf_20	0.2597427381982101	2.3649035369995124	4.118776865418028
noninf_21	0.29298530265795725	2.43208195103873	17.983580415481512
noninf_22	0.40415610634751326	3.061052710851184	0.34570929418930296
noninf_23	0.13196095148326667	2.2060683059665465	1.3017522841830043
noninf_24	0.207356312166518	2.9689768126577976	2.5250944621635574
noninf_25	0.20192896332687302	2.7113276063246836	7.239219925915841
noninf_26	0.18069822557739285	2.39455969503409	1.60129792206653
noninf_27	0.1741646655820161	1.6860691957253038	5.5942289075427905
noninf_28	0.24605202638356227	1.9676514888733962	4.392132879439247
noninf_29	0.22602024218243758	2.8661586511182726	30.654393651376388
noninf_30	0.12384521080587903	2.250473241802096	0.5059729794830574
noninf_31	0.14637609527030518	2.134373549851614	5.115800653606015
noninf_32	0.16758625597236051	2.2972637240444262	2.4188530579473664
noninf_33	0.16165562316980273	1.9086528335160722	3.0218031167281327
noninf_34	0.13097530942821078	2.109593963638824	3.6551684727379854
noninf_35	0.342976740778013	2.064716091809136	12.919631780990079
noninf_36	0.18194125270977965	2.3990280936370043	7.933694203344238
noninf_37	0.15820928352127336	1.4956258668939482	0.7787576708799854
noninf_38	0.168089906773643	6.12790004028637	3.9373127473938876
noninf_39	0.22259128003896272	2.468566679662568	5.995558550030552
noninf_40	0.332223957032375	2.190678493438291	1.4755097555857652
noninf_41	0.15423321643228147	3.3267226786749395	0.5496313369890451
noninf_42	0.18305305193672514	2.172653096210803	2.5388652085603782
noninf_43	0.26093034985477165	2.376325273475618	4.439357486248135
noninf_44	0.1368161132947604	1.4998596856389173	1.0807884330478477
noninf_45	0.3025374060156517	2.4640222663410407	0.448468626398231
noninf_46	0.11377002830421618	2.4718086245495265	3.177821907293664
noninf_47	0.27674857484782917	2.5454830669307933	3.49624940777545
noninf_48	0.18062106964691846	2.041039755431218	1.3562833764876148
noninf_49	0.2745886964535675	2.599852451970625	1.6893763166542355
noninf_50	0.30442324792517433	2.561621550070904	1.1220035452715549
noninf_51	0.2605909277131633	2.605444996438281	3.492244880536677
noninf_52	0.167470876098637	2.622841207766097	8.410506732694857
noninf_53	0.23061904224220045	2.038272308734318	0.6346967327272447
noninf_54	0.17075036766964322	3.2593841801362435	3.2651521564368426
noninf_55	0.31216185347199954	2.047822849648714	13.846468975948119
noninf_56	0.28975825525668875	3.3516599085791214	5.420114695572041
noninf_57	0.132784941667248	2.5507588505012997	1.088177246377208
noninf_58	0.4765719303746999	4.031006396414908	1.5496640436523026
noninf_59	0.16159088522208595	2.77080505091077	2.602476491711744
noninf_60	0.34092133499435195	2.271897568274439	6.162405155084074
noninf_61	0.09235601106989563	2.011632227617721	0.6705938408750033
noninf_62	0.08324756611733786	1.9071568959556209	0.8423401609477482
noninf_63	0.09860149893710078	4.465688305831925	0.6848834333916588
noninf_64	0.16808310166702328	2.652660336928584	0.7085949638420715
noninf_65	0.13941817069206472	2.389754218617361	1.101143053777874
noninf_66	0.27377609724506263	1.6618976559287377	0.98657475657148
noninf_67	0.21916090894531282	1.9973425153150304	15.639602678064506
noninf_68	0.29358980583145206	1.92426610625263	0.6823848799283928
noninf_69	0.2762636626307635	2.1937305527295274	0.752791806519221
noninf_70	0.1782753145195289	2.5333605517094	9.443356621219186
noninf_71	0.24667765411733555	3.633701363126615	3.5314909405945833
noninf_72	0.19206912154010924	2.3640099605262748	0.28543757534512754
noninf_73	0.11096823707013752	3.341549987359305	0.5076259088850504
noninf_74	0.15819702550292325	2.451332011082995	2.848308184337654
noninf_75	0.3405177909819584	2.1371343436413714	3.497204671384219
noninf_76	0.1462340175754974	2.172441274778907	0.5392650486182473
noninf_77	0.1382364764540131	2.1226575505549685	10.207127405906526
noninf_78	0.2645134701583213	4.447425476069011	5.825622914650063
noninf_79	0.13041503319166542	2.2611312559984933	0.6981717605826528
noninf_80	0.31168040982493495	2.0755681501973102	0.7439243618506183
noninf_81	0.21923152957934616	2.8550661864749842	3.5860192374771
noninf_82	0.5431770426112659	2.049915636037282	2.2250087100206377
noninf_83	0.25888007061644613	3.072740390672735	1.1445842529570183
noninf_84	0.15535687095752987	2.989612285683407	2.0156572408180757
noninf_85	0.09711293222396417	1.897121128049053	1.8997042868166831
noninf_86	0.29207446916891766	3.840338765935128	2.27293312655387
noninf_87	0.32762433254065343	2.515977414805388	15.701419687571915
noninf_88	0.2362208278022643	2.8953357869497136	22.19298862471782
noninf_89	0.14471979453563047	3.434628073552953	0.6900504836897174
noninf_90	0.26311264291688047	2.7853616638743315	2.890230831803961
noninf_91	0.2360157931614027	2.996009867671604	2.844865055639549
noninf_92	0.2583696634550632	1.8803212725832665	1.4831083151859574
noninf_93	0.23835658595810333	2.1234170117426725	4.920628235916996
noninf_94	0.2618494134117498	2.4528052260568547	1.3342786746528632
noninf_95	0.1146417778717461	2.038929942148392	12.100775101713568
noninf_96	0.20483735660267702	1.8689133046895168	0.9798428161000009
noninf_97	0.295256595181731	2.0363152837813217	1.9482936795820214
noninf_98	0.25960861695067794	2.2512765211887116	1.9908362777424868
noninf_99	0.34257945812263557	2.499002356780216	9.421774680688076
noninf_100	0.11904631866460363	2.9577982951526938	3.7568928037657456
noninf_101	0.19476613386288408	2.6336213551358316	2.107810936979791
noninf_102	0.2450486483689242	1.6721334464592772	0.6444149354556712
noninf_103	0.2695314027119766	2.2099450220981076	2.007134819423767
noninf_104	0.14484676740603766	2.0699010753715044	1.902519971047311
noninf_105	0.3601335046624878	2.260034823245923	4.068978434010288
noninf_106	0.26821272383368505	2.3920129571938893	5.828517827611247
noninf_107	0.14207594492097525	2.9287540017450735	2.410954597023189
noninf_108	0.14313408769594657	3.2014779946794536	1.1065192516146174
noninf_109	0.24232096779272108	2.5968101335666187	3.010044794788087
noninf_110	0.255516824148006	2.3841749129602503	1.9196922725748125
noninf_111	0.12625925287874012	3.490207835646046	5.315130661877368
noninf_112	0.29204652718340207	1.9954180642003423	1.9521335862649056
noninf_113	0.3283865863693488	1.899738812146229	1.5327005385569143
noninf_114	0.2113347689916962	2.071242390440614	0.4974716531910614
noninf_115	0.2185116793949859	1.9995974414904485	0.5811718754783297
noninf_116	0.21791375426412563	2.4024216036346155	2.206879052943355
noninf_117	0.15255669889936002	4.078921041005251	0.2863272833356827
noninf_118	0.2534097535968287	2.3003410914684954	0.2795796137957546
noninf_119	0.20216836361058904	2.9904595140712376	4.250357572485962
noninf_120	0.2649017329714547	2.519512711925062	2.0092919589047638
